quarter_date,quarter,year,quarter_num,state_code,state_name,latitude,longitude,wage_index,inflation_rate,wage_growth,real_wage_growth,food,housing,transport
1997-12-01,1997 Q4,1997,4,NSW,New South Wales,-33.8688,151.2093,67.2,0.2,0.9,0.7,0.3,-1.8,-0.3
1997-12-01,1997 Q4,1997,4,VIC,Victoria,-37.8136,144.9631,68.0,0.2,0.9,0.7,0.3,-1.8,-0.3
1997-12-01,1997 Q4,1997,4,QLD,Queensland,-27.4698,153.0251,67.2,0.2,0.9,0.7,0.3,-1.8,-0.3
1997-12-01,1997 Q4,1997,4,SA,South Australia,-34.9285,138.6007,67.4,0.2,0.9,0.7,0.3,-1.8,-0.3
1997-12-01,1997 Q4,1997,4,WA,Western Australia,-31.9505,115.8605,64.9,0.2,0.9,0.7,0.3,-1.8,-0.3
1997-12-01,1997 Q4,1997,4,TAS,Tasmania,-42.8821,147.3272,68.2,0.2,0.9,0.7,0.3,-1.8,-0.3
1997-12-01,1997 Q4,1997,4,NT,Northern Territory,-12.4634,130.8456,68.8,0.2,0.9,0.7,0.3,-1.8,-0.3
1997-12-01,1997 Q4,1997,4,ACT,Australian Capital Territory,-35.2809,149.13,66.9,0.2,0.9,0.7,0.3,-1.8,-0.3
1998-03-01,1998 Q1,1998,1,NSW,New South Wales,-33.8688,151.2093,67.9,0.3,0.7,0.4,0.8,-0.8,-0.9
1998-03-01,1998 Q1,1998,1,VIC,Victoria,-37.8136,144.9631,68.6,0.3,0.7,0.4,0.8,-0.8,-0.9
1998-03-01,1998 Q1,1998,1,QLD,Queensland,-27.4698,153.0251,67.7,0.3,0.7,0.4,0.8,-0.8,-0.9
1998-03-01,1998 Q1,1998,1,SA,South Australia,-34.9285,138.6007,67.8,0.3,0.7,0.4,0.8,-0.8,-0.9
1998-03-01,1998 Q1,1998,1,WA,Western Australia,-31.9505,115.8605,65.6,0.3,0.7,0.4,0.8,-0.8,-0.9
1998-03-01,1998 Q1,1998,1,TAS,Tasmania,-42.8821,147.3272,68.7,0.3,0.7,0.4,0.8,-0.8,-0.9
1998-03-01,1998 Q1,1998,1,NT,Northern Territory,-12.4634,130.8456,69.2,0.3,0.7,0.4,0.8,-0.8,-0.9
1998-03-01,1998 Q1,1998,1,ACT,Australian Capital Territory,-35.2809,149.13,67.5,0.3,0.7,0.4,0.8,-0.8,-0.9
1998-06-01,1998 Q2,1998,2,NSW,New South Wales,-33.8688,151.2093,68.2,0.6,0.6,0.0,0.8,1.2,-0.1
1998-06-01,1998 Q2,1998,2,VIC,Victoria,-37.8136,144.9631,68.9,0.6,0.6,0.0,0.8,1.2,-0.1
1998-06-01,1998 Q2,1998,2,QLD,Queensland,-27.4698,153.0251,68.0,0.6,0.6,0.0,0.8,1.2,-0.1
1998-06-01,1998 Q2,1998,2,SA,South Australia,-34.9285,138.6007,68.1,0.6,0.6,0.0,0.8,1.2,-0.1
1998-06-01,1998 Q2,1998,2,WA,Western Australia,-31.9505,115.8605,66.0,0.6,0.6,0.0,0.8,1.2,-0.1
1998-06-01,1998 Q2,1998,2,TAS,Tasmania,-42.8821,147.3272,68.9,0.6,0.6,0.0,0.8,1.2,-0.1
1998-06-01,1998 Q2,1998,2,NT,Northern Territory,-12.4634,130.8456,69.5,0.6,0.6,0.0,0.8,1.2,-0.1
1998-06-01,1998 Q2,1998,2,ACT,Australian Capital Territory,-35.2809,149.13,67.8,0.6,0.6,0.0,0.8,1.2,-0.1
1998-09-01,1998 Q3,1998,3,NSW,New South Wales,-33.8688,151.2093,69.2,0.3,1.0,0.7,1.3,0.4,-0.4
1998-09-01,1998 Q3,1998,3,VIC,Victoria,-37.8136,144.9631,69.7,0.3,1.0,0.7,1.3,0.4,-0.4
1998-09-01,1998 Q3,1998,3,QLD,Queensland,-27.4698,153.0251,68.8,0.3,1.0,0.7,1.3,0.4,-0.4
1998-09-01,1998 Q3,1998,3,SA,South Australia,-34.9285,138.6007,69.0,0.3,1.0,0.7,1.3,0.4,-0.4
1998-09-01,1998 Q3,1998,3,WA,Western Australia,-31.9505,115.8605,66.5,0.3,1.0,0.7,1.3,0.4,-0.4
1998-09-01,1998 Q3,1998,3,TAS,Tasmania,-42.8821,147.3272,69.6,0.3,1.0,0.7,1.3,0.4,-0.4
1998-09-01,1998 Q3,1998,3,NT,Northern Territory,-12.4634,130.8456,70.1,0.3,1.0,0.7,1.3,0.4,-0.4
1998-09-01,1998 Q3,1998,3,ACT,Australian Capital Territory,-35.2809,149.13,68.7,0.3,1.0,0.7,1.3,0.4,-0.4
1998-12-01,1998 Q4,1998,4,NSW,New South Wales,-33.8688,151.2093,69.5,0.4,0.6,0.2,1.0,0.7,-0.3
1998-12-01,1998 Q4,1998,4,VIC,Victoria,-37.8136,144.9631,70.1,0.4,0.6,0.2,1.0,0.7,-0.3
1998-12-01,1998 Q4,1998,4,QLD,Queensland,-27.4698,153.0251,69.2,0.4,0.6,0.2,1.0,0.7,-0.3
1998-12-01,1998 Q4,1998,4,SA,South Australia,-34.9285,138.6007,69.4,0.4,0.6,0.2,1.0,0.7,-0.3
1998-12-01,1998 Q4,1998,4,WA,Western Australia,-31.9505,115.8605,66.9,0.4,0.6,0.2,1.0,0.7,-0.3
1998-12-01,1998 Q4,1998,4,TAS,Tasmania,-42.8821,147.3272,69.9,0.4,0.6,0.2,1.0,0.7,-0.3
1998-12-01,1998 Q4,1998,4,NT,Northern Territory,-12.4634,130.8456,70.7,0.4,0.6,0.2,1.0,0.7,-0.3
1998-12-01,1998 Q4,1998,4,ACT,Australian Capital Territory,-35.2809,149.13,69.0,0.4,0.6,0.2,1.0,0.7,-0.3
1999-03-01,1999 Q1,1999,1,NSW,New South Wales,-33.8688,151.2093,70.2,-0.1,1.0,1.1,1.2,0.7,-0.6
1999-03-01,1999 Q1,1999,1,VIC,Victoria,-37.8136,144.9631,70.6,-0.1,1.0,1.1,1.2,0.7,-0.6
1999-03-01,1999 Q1,1999,1,QLD,Queensland,-27.4698,153.0251,69.7,-0.1,1.0,1.1,1.2,0.7,-0.6
1999-03-01,1999 Q1,1999,1,SA,South Australia,-34.9285,138.6007,69.9,-0.1,1.0,1.1,1.2,0.7,-0.6
1999-03-01,1999 Q1,1999,1,WA,Western Australia,-31.9505,115.8605,67.4,-0.1,1.0,1.1,1.2,0.7,-0.6
1999-03-01,1999 Q1,1999,1,TAS,Tasmania,-42.8821,147.3272,70.5,-0.1,1.0,1.1,1.2,0.7,-0.6
1999-03-01,1999 Q1,1999,1,NT,Northern Territory,-12.4634,130.8456,71.2,-0.1,1.0,1.1,1.2,0.7,-0.6
1999-03-01,1999 Q1,1999,1,ACT,Australian Capital Territory,-35.2809,149.13,69.6,-0.1,1.0,1.1,1.2,0.7,-0.6
1999-06-01,1999 Q2,1999,2,NSW,New South Wales,-33.8688,151.2093,70.6,0.4,0.4,0.0,0.2,0.4,1.4
1999-06-01,1999 Q2,1999,2,VIC,Victoria,-37.8136,144.9631,71.0,0.4,0.4,0.0,0.2,0.4,1.4
1999-06-01,1999 Q2,1999,2,QLD,Queensland,-27.4698,153.0251,70.0,0.4,0.4,0.0,0.2,0.4,1.4
1999-06-01,1999 Q2,1999,2,SA,South Australia,-34.9285,138.6007,70.0,0.4,0.4,0.0,0.2,0.4,1.4
1999-06-01,1999 Q2,1999,2,WA,Western Australia,-31.9505,115.8605,67.8,0.4,0.4,0.0,0.2,0.4,1.4
1999-06-01,1999 Q2,1999,2,TAS,Tasmania,-42.8821,147.3272,71.0,0.4,0.4,0.0,0.2,0.4,1.4
1999-06-01,1999 Q2,1999,2,NT,Northern Territory,-12.4634,130.8456,71.4,0.4,0.4,0.0,0.2,0.4,1.4
1999-06-01,1999 Q2,1999,2,ACT,Australian Capital Territory,-35.2809,149.13,69.7,0.4,0.4,0.0,0.2,0.4,1.4
1999-09-01,1999 Q3,1999,3,NSW,New South Wales,-33.8688,151.2093,71.4,0.9,1.0,0.1,0.5,1.5,3.3
1999-09-01,1999 Q3,1999,3,VIC,Victoria,-37.8136,144.9631,71.7,0.9,1.0,0.1,0.5,1.5,3.3
1999-09-01,1999 Q3,1999,3,QLD,Queensland,-27.4698,153.0251,70.8,0.9,1.0,0.1,0.5,1.5,3.3
1999-09-01,1999 Q3,1999,3,SA,South Australia,-34.9285,138.6007,70.8,0.9,1.0,0.1,0.5,1.5,3.3
1999-09-01,1999 Q3,1999,3,WA,Western Australia,-31.9505,115.8605,68.2,0.9,1.0,0.1,0.5,1.5,3.3
1999-09-01,1999 Q3,1999,3,TAS,Tasmania,-42.8821,147.3272,71.7,0.9,1.0,0.1,0.5,1.5,3.3
1999-09-01,1999 Q3,1999,3,NT,Northern Territory,-12.4634,130.8456,72.0,0.9,1.0,0.1,0.5,1.5,3.3
1999-09-01,1999 Q3,1999,3,ACT,Australian Capital Territory,-35.2809,149.13,70.5,0.9,1.0,0.1,0.5,1.5,3.3
1999-12-01,1999 Q4,1999,4,NSW,New South Wales,-33.8688,151.2093,71.7,0.5,0.6,0.1,0.3,1.6,-0.4
1999-12-01,1999 Q4,1999,4,VIC,Victoria,-37.8136,144.9631,72.2,0.5,0.6,0.1,0.3,1.6,-0.4
1999-12-01,1999 Q4,1999,4,QLD,Queensland,-27.4698,153.0251,71.3,0.5,0.6,0.1,0.3,1.6,-0.4
1999-12-01,1999 Q4,1999,4,SA,South Australia,-34.9285,138.6007,71.4,0.5,0.6,0.1,0.3,1.6,-0.4
1999-12-01,1999 Q4,1999,4,WA,Western Australia,-31.9505,115.8605,68.6,0.5,0.6,0.1,0.3,1.6,-0.4
1999-12-01,1999 Q4,1999,4,TAS,Tasmania,-42.8821,147.3272,72.0,0.5,0.6,0.1,0.3,1.6,-0.4
1999-12-01,1999 Q4,1999,4,NT,Northern Territory,-12.4634,130.8456,72.6,0.5,0.6,0.1,0.3,1.6,-0.4
1999-12-01,1999 Q4,1999,4,ACT,Australian Capital Territory,-35.2809,149.13,70.8,0.5,0.6,0.1,0.3,1.6,-0.4
2000-03-01,2000 Q1,2000,1,NSW,New South Wales,-33.8688,151.2093,72.2,0.9,0.7,-0.2,0.2,1.1,2.9
2000-03-01,2000 Q1,2000,1,VIC,Victoria,-37.8136,144.9631,72.7,0.9,0.7,-0.2,0.2,1.1,2.9
2000-03-01,2000 Q1,2000,1,QLD,Queensland,-27.4698,153.0251,71.7,0.9,0.7,-0.2,0.2,1.1,2.9
2000-03-01,2000 Q1,2000,1,SA,South Australia,-34.9285,138.6007,71.8,0.9,0.7,-0.2,0.2,1.1,2.9
2000-03-01,2000 Q1,2000,1,WA,Western Australia,-31.9505,115.8605,69.2,0.9,0.7,-0.2,0.2,1.1,2.9
2000-03-01,2000 Q1,2000,1,TAS,Tasmania,-42.8821,147.3272,72.3,0.9,0.7,-0.2,0.2,1.1,2.9
2000-03-01,2000 Q1,2000,1,NT,Northern Territory,-12.4634,130.8456,72.9,0.9,0.7,-0.2,0.2,1.1,2.9
2000-03-01,2000 Q1,2000,1,ACT,Australian Capital Territory,-35.2809,149.13,71.2,0.9,0.7,-0.2,0.2,1.1,2.9
2000-06-01,2000 Q2,2000,2,NSW,New South Wales,-33.8688,151.2093,72.7,0.8,0.6,-0.2,0.9,0.5,1.6
2000-06-01,2000 Q2,2000,2,VIC,Victoria,-37.8136,144.9631,73.2,0.8,0.6,-0.2,0.9,0.5,1.6
2000-06-01,2000 Q2,2000,2,QLD,Queensland,-27.4698,153.0251,71.9,0.8,0.6,-0.2,0.9,0.5,1.6
2000-06-01,2000 Q2,2000,2,SA,South Australia,-34.9285,138.6007,72.3,0.8,0.6,-0.2,0.9,0.5,1.6
2000-06-01,2000 Q2,2000,2,WA,Western Australia,-31.9505,115.8605,69.5,0.8,0.6,-0.2,0.9,0.5,1.6
2000-06-01,2000 Q2,2000,2,TAS,Tasmania,-42.8821,147.3272,72.6,0.8,0.6,-0.2,0.9,0.5,1.6
2000-06-01,2000 Q2,2000,2,NT,Northern Territory,-12.4634,130.8456,73.1,0.8,0.6,-0.2,0.9,0.5,1.6
2000-06-01,2000 Q2,2000,2,ACT,Australian Capital Territory,-35.2809,149.13,71.4,0.8,0.6,-0.2,0.9,0.5,1.6
2000-09-01,2000 Q3,2000,3,NSW,New South Wales,-33.8688,151.2093,73.9,3.7,1.2,-2.5,1.7,6.1,2.7
2000-09-01,2000 Q3,2000,3,VIC,Victoria,-37.8136,144.9631,73.9,3.7,1.2,-2.5,1.7,6.1,2.7
2000-09-01,2000 Q3,2000,3,QLD,Queensland,-27.4698,153.0251,72.6,3.7,1.2,-2.5,1.7,6.1,2.7
2000-09-01,2000 Q3,2000,3,SA,South Australia,-34.9285,138.6007,73.0,3.7,1.2,-2.5,1.7,6.1,2.7
2000-09-01,2000 Q3,2000,3,WA,Western Australia,-31.9505,115.8605,70.3,3.7,1.2,-2.5,1.7,6.1,2.7
2000-09-01,2000 Q3,2000,3,TAS,Tasmania,-42.8821,147.3272,73.4,3.7,1.2,-2.5,1.7,6.1,2.7
2000-09-01,2000 Q3,2000,3,NT,Northern Territory,-12.4634,130.8456,73.8,3.7,1.2,-2.5,1.7,6.1,2.7
2000-09-01,2000 Q3,2000,3,ACT,Australian Capital Territory,-35.2809,149.13,72.7,3.7,1.2,-2.5,1.7,6.1,2.7
2000-12-01,2000 Q4,2000,4,NSW,New South Wales,-33.8688,151.2093,74.3,0.3,0.8,0.5,0.7,0.3,0.6
2000-12-01,2000 Q4,2000,4,VIC,Victoria,-37.8136,144.9631,74.6,0.3,0.8,0.5,0.7,0.3,0.6
2000-12-01,2000 Q4,2000,4,QLD,Queensland,-27.4698,153.0251,73.5,0.3,0.8,0.5,0.7,0.3,0.6
2000-12-01,2000 Q4,2000,4,SA,South Australia,-34.9285,138.6007,73.6,0.3,0.8,0.5,0.7,0.3,0.6
2000-12-01,2000 Q4,2000,4,WA,Western Australia,-31.9505,115.8605,70.8,0.3,0.8,0.5,0.7,0.3,0.6
2000-12-01,2000 Q4,2000,4,TAS,Tasmania,-42.8821,147.3272,74.0,0.3,0.8,0.5,0.7,0.3,0.6
2000-12-01,2000 Q4,2000,4,NT,Northern Territory,-12.4634,130.8456,74.7,0.3,0.8,0.5,0.7,0.3,0.6
2000-12-01,2000 Q4,2000,4,ACT,Australian Capital Territory,-35.2809,149.13,73.3,0.3,0.8,0.5,0.7,0.3,0.6
2001-03-01,2001 Q1,2001,1,NSW,New South Wales,-33.8688,151.2093,75.0,1.1,1.1,0.0,3.2,0.4,0.2
2001-03-01,2001 Q1,2001,1,VIC,Victoria,-37.8136,144.9631,75.1,1.1,1.1,0.0,3.2,0.4,0.2
2001-03-01,2001 Q1,2001,1,QLD,Queensland,-27.4698,153.0251,74.0,1.1,1.1,0.0,3.2,0.4,0.2
2001-03-01,2001 Q1,2001,1,SA,South Australia,-34.9285,138.6007,74.3,1.1,1.1,0.0,3.2,0.4,0.2
2001-03-01,2001 Q1,2001,1,WA,Western Australia,-31.9505,115.8605,71.9,1.1,1.1,0.0,3.2,0.4,0.2
2001-03-01,2001 Q1,2001,1,TAS,Tasmania,-42.8821,147.3272,74.4,1.1,1.1,0.0,3.2,0.4,0.2
2001-03-01,2001 Q1,2001,1,NT,Northern Territory,-12.4634,130.8456,75.0,1.1,1.1,0.0,3.2,0.4,0.2
2001-03-01,2001 Q1,2001,1,ACT,Australian Capital Territory,-35.2809,149.13,73.9,1.1,1.1,0.0,3.2,0.4,0.2
2001-06-01,2001 Q2,2001,2,NSW,New South Wales,-33.8688,151.2093,75.5,0.8,0.5,-0.3,0.9,0.2,2.0
2001-06-01,2001 Q2,2001,2,VIC,Victoria,-37.8136,144.9631,75.8,0.8,0.5,-0.3,0.9,0.2,2.0
2001-06-01,2001 Q2,2001,2,QLD,Queensland,-27.4698,153.0251,74.5,0.8,0.5,-0.3,0.9,0.2,2.0
2001-06-01,2001 Q2,2001,2,SA,South Australia,-34.9285,138.6007,74.6,0.8,0.5,-0.3,0.9,0.2,2.0
